# Constructed from biom file
#OTU ID	ERR12448528	ERR12448538	ERR12448543	ERR12448544	ERR12448552	ERR12448554	ERR12448560	ERR12448561	ERR12448567	ERR12448571	ERR12448580	ERR12448588	ERR12448595	ERR12448596	ERR12448598	ERR12448617	ERR12448619	ERR12448637	ERR12448640	ERR12448644	ERR12448745	ERR12448747	ERR12448750	ERR12448751	ERR12448757	ERR12448776	ERR12448778	ERR12448779	ERR12448780	ERR12448781	ERR12448785	ERR4250216	ERR4250219	ERR4250220	ERR4250228	ERR4250240	ERR4250243	ERR4250245	ERR4250246	ERR4250248	ERR4250256	ERR4250258	ERR4250262	ERR4250263	ERR4250264	ERR4250268	ERR4250271	ERR4250272	ERR4250275	ERR4250290	ERR4250304	ERR4250305	ERR4250310	ERR4250316	ERR4250317	ERR4250324	ERR4250326	ERR4250346	ERR4250359	ERR4250360	ERR4250368	ERR4250370	ERR4250372	ERR4250380	ERR4250382	ERR4250385	ERR4250394	ERR4250397	ERR4250398	ERR4250400	ERR4250403	ERR4250439	ERR4250442	ERR4250443	ERR4250474	ERR4250481	ERR4250483	ERR4250485	ERR4250488	ERR4250489	ERR4250491	ERR4250501	ERR4250506	ERR4250519	ERR4250522	ERR4250535	ERR4250536	ERR4250537	ERR4250539	ERR4250550	ERR4250551	ERR4250556	ERR4250557	ERR4250558	ERR4250561	ERR4250564	ERR4250568	ERR4254389	ERR4254407	ERR4254413	ERR4254418	ERR4254427	ERR4254432	ERR4254437	ERR4254438	ERR4254446	ERR4254448	ERR4254449	ERR4254452	ERR4254455	ERR4254458	ERR4254461	ERR4254464	ERR4254468	ERR4254469	ERR4254472	ERR4254473	ERR4254478	ERR4254485	ERR4254489	ERR4254490	ERR4254493	ERR4254494	ERR4254496	ERR4254500	ERR4254501	ERR4254506	ERR4254508	ERR4254510	ERR4254512	ERR4254518	ERR4254519	ERR4254522
39bb3fb5b2257fd2eacca408dc42c5d1	16.0	0.0	61.0	492.0	59.0	0.0	148.0	182.0	277.0	2829.0	82.0	0.0	0.0	175.0	56.0	113.0	95.0	0.0	386.0	0.0	387.0	1376.0	0.0	0.0	0.0	364.0	0.0	0.0	1242.0	117.0	0.0	44.0	0.0	57.0	23.0	0.0	0.0	113.0	71.0	0.0	12.0	0.0	12.0	23.0	64.0	0.0	0.0	12.0	0.0	54.0	35.0	0.0	71.0	78.0	96.0	35.0	0.0	15.0	0.0	79.0	45.0	10.0	48.0	0.0	45.0	133.0	528.0	7.0	109.0	43.0	36.0	113.0	0.0	29.0	0.0	10.0	74.0	15.0	0.0	0.0	32.0	0.0	110.0	9.0	4.0	20.0	38.0	0.0	109.0	78.0	26.0	37.0	0.0	0.0	0.0	0.0	133.0	226.0	0.0	730.0	0.0	222.0	304.0	0.0	0.0	191.0	0.0	26.0	56.0	0.0	142.0	189.0	109.0	167.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	221.0	0.0	0.0	176.0	439.0	90.0	0.0	0.0	148.0	0.0
6a17479edbe461431433bddb084f731e	713.0	0.0	210.0	0.0	25.0	36.0	0.0	36.0	10.0	0.0	30.0	0.0	0.0	59.0	86.0	0.0	12.0	0.0	0.0	0.0	0.0	89.0	15.0	0.0	0.0	0.0	479.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	0.0	0.0	6.0	0.0	0.0	0.0	210.0	0.0	0.0	94.0	0.0	63.0	3.0	11.0	741.0	0.0	275.0	0.0	0.0	0.0	14.0	108.0	16.0	29.0	0.0	153.0	59.0	127.0	85.0	22.0	18.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	2225.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	75.0	0.0	182.0	0.0	0.0	128.0	0.0	0.0	3.0	476.0	129.0	0.0	596.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	1380.0	14.0	621.0	348.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	11.0	0.0	0.0	1978.0	48.0	178.0	0.0	0.0	521.0	344.0	0.0
059c8f8bb468064b134ea6d3661761ea	164.0	22.0	123.0	47.0	0.0	0.0	25.0	0.0	85.0	0.0	11.0	138.0	34.0	12.0	434.0	0.0	35.0	26.0	14.0	0.0	18.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	6.0	5.0	34.0	9.0	0.0	27.0	954.0	177.0	0.0	0.0	0.0	77.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	261.0	69.0	66.0	14.0	0.0	90.0	198.0	624.0	0.0	673.0	118.0	142.0	572.0	85.0	23.0	0.0	0.0	163.0	102.0	0.0	78.0	49.0	2209.0	31.0	0.0	34.0	36.0	34.0	0.0	0.0	0.0	144.0	0.0	70.0	174.0	0.0	0.0	0.0	33.0	0.0	0.0	99.0	12.0	0.0	54.0	0.0	41.0	150.0	0.0	96.0	0.0	42.0	177.0	0.0	225.0	26.0	60.0	39.0	393.0	0.0	575.0	0.0	458.0	0.0	293.0	355.0	318.0	15.0	1526.0	98.0	0.0	0.0	0.0	0.0	102.0	22.0	0.0	87.0	0.0	0.0	45.0	147.0	0.0
143dd6319cc76fcc35bc3ae8b5ffbda0	0.0	266.0	0.0	2277.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	495.0	0.0	0.0	0.0	420.0	0.0	170.0	0.0	0.0	0.0	0.0	235.0	0.0	202.0	0.0	0.0	17.0	0.0	0.0	0.0	43.0	0.0	621.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	474.0	0.0	0.0	0.0	253.0	801.0	52.0	2692.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	1167.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	468.0	0.0	0.0	0.0	71.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1035.0	458.0	0.0	0.0	0.0	0.0
0a58c594f843f7907aa51ed971294ed5	0.0	8419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0	0.0	0.0	0.0	388.0	1089.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	797.0	0.0	0.0	0.0	0.0
a678fc12f8ade13c2f9c76d3d5c1cea0	0.0	0.0	216.0	0.0	93.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	17.0	0.0	0.0	293.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	3.0	0.0	343.0	0.0	0.0	38.0	0.0	22.0	0.0	0.0	0.0	31.0	0.0	200.0	0.0	315.0	0.0	0.0	682.0	0.0	0.0	0.0	4.0	549.0	47.0	0.0	0.0	0.0	190.0	0.0	0.0	1878.0	28.0	24.0	0.0	0.0	0.0	846.0	26.0	9.0	1561.0	0.0	0.0	0.0	0.0	33.0	524.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	23.0	315.0	0.0	247.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	13.0	185.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	606.0	388.0	0.0	710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1217.0	0.0	4.0	454.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	86.0	0.0
bda6b6e7da7508c68057140e7bd6cd8d	0.0	0.0	166.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	24.0	320.0	0.0	52.0	0.0	425.0	0.0	0.0	54.0	0.0	0.0	15.0	260.0	0.0	0.0	25.0	0.0	92.0	6.0	46.0	0.0	0.0	0.0	10.0	37.0	41.0	0.0	151.0	0.0	0.0	0.0	157.0	0.0	0.0	10.0	0.0	0.0	13.0	15.0	0.0	0.0	35.0	13.0	0.0	62.0	0.0	0.0	0.0	0.0	75.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	0.0	0.0	0.0	0.0	508.0	51.0	15.0	0.0	143.0	8.0	0.0	22.0	7.0	153.0	0.0	20.0	15.0	55.0	284.0	118.0	20.0	83.0	0.0	27.0	0.0	7.0	336.0	0.0	0.0	563.0	0.0	475.0	0.0	0.0	1133.0	71.0	759.0	2226.0	0.0	0.0	98.0	176.0	854.0	0.0	0.0	264.0	7.0	261.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	1960.0	0.0
d32627161d829a1488c2a047669cb29f	0.0	19.0	74.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	485.0	0.0	0.0	0.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	1038.0	0.0	0.0	102.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	1300.0	122.0	0.0	474.0	0.0	0.0	0.0	742.0	0.0	4.0	1001.0	5.0	0.0	0.0	296.0	71.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	49.0	35.0	642.0	73.0	0.0	0.0	0.0	0.0	0.0	114.0	147.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	13.0	183.0	0.0	325.0	0.0	669.0	0.0	206.0	1079.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	2027.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea3af29626a95b6c7b89d631bf1a739c	92.0	0.0	11.0	44.0	24.0	0.0	0.0	0.0	0.0	0.0	5.0	319.0	0.0	0.0	185.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	67.0	266.0	0.0	56.0	0.0	275.0	0.0	0.0	291.0	0.0	1722.0	0.0	0.0	0.0	0.0	248.0	0.0	27.0	0.0	0.0	125.0	0.0	0.0	0.0	754.0	357.0	0.0	489.0	81.0	46.0	0.0	12.0	20.0	0.0	168.0	351.0	0.0	0.0	51.0	0.0	300.0	14.0	0.0	0.0	98.0	0.0	81.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	91.0	9.0	195.0	0.0	0.0	1452.0	0.0	0.0	0.0	126.0	0.0	29.0	0.0	352.0	0.0	87.0	133.0	1143.0	0.0	285.0	60.0	604.0	0.0	65.0	79.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	53.0	0.0	0.0	393.0	425.0
0cc2420a6a4698f8bf664d50b17d26b4	1421.0	0.0	169.0	0.0	6.0	0.0	0.0	0.0	0.0	13.0	6.0	0.0	0.0	0.0	72.0	4.0	178.0	0.0	0.0	0.0	4.0	86.0	5.0	0.0	0.0	0.0	0.0	13.0	0.0	61.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	290.0	0.0	46.0	28.0	0.0	0.0	0.0	308.0	0.0	0.0	66.0	0.0	0.0	169.0	0.0	89.0	0.0	0.0	199.0	0.0	0.0	0.0	47.0	5.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	539.0	112.0	0.0	0.0	0.0	165.0	10.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	26.0	5.0	0.0	0.0	0.0	21.0	0.0	18.0	0.0	473.0	0.0	0.0	0.0	1978.0	0.0	131.0	0.0	0.0	4097.0	27.0	0.0	29.0	0.0	170.0	259.0	112.0	160.0	47.0	102.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	504.0	0.0	0.0	0.0	14.0	93.0	0.0	0.0	29.0	36.0	0.0
19cb3add28813b2bf3e1f40a000d33c2	70.0	0.0	379.0	49.0	0.0	0.0	4.0	12.0	126.0	0.0	9.0	798.0	0.0	403.0	184.0	0.0	0.0	0.0	35.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	616.0	0.0	114.0	0.0	148.0	160.0	55.0	0.0	0.0	18.0	82.0	0.0	0.0	0.0	0.0	0.0	312.0	244.0	1329.0	0.0	0.0	0.0	0.0	1092.0	0.0	216.0	43.0	0.0	261.0	0.0	66.0	0.0	0.0	0.0	0.0	184.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	4.0	59.0	0.0	0.0	0.0	0.0	137.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	10.0	31.0	167.0	122.0	0.0	165.0	0.0	128.0	145.0	0.0	204.0	450.0	0.0	0.0	0.0	75.0	207.0	0.0	40.0	0.0	0.0	0.0	961.0	0.0	49.0	0.0	32.0	112.0	0.0	0.0	0.0	19.0	669.0	45.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	46.0	61.0	0.0	323.0	354.0
8a261f382a739bbc5f9494b2c64c2744	143.0	19.0	57.0	19.0	71.0	0.0	90.0	195.0	302.0	0.0	35.0	231.0	0.0	438.0	115.0	0.0	213.0	207.0	104.0	552.0	0.0	343.0	0.0	0.0	0.0	313.0	0.0	24.0	231.0	22.0	630.0	29.0	24.0	49.0	0.0	48.0	0.0	34.0	49.0	0.0	31.0	0.0	0.0	0.0	0.0	39.0	0.0	35.0	0.0	0.0	0.0	16.0	0.0	0.0	24.0	42.0	0.0	0.0	117.0	0.0	45.0	22.0	0.0	0.0	13.0	216.0	42.0	9.0	0.0	0.0	34.0	107.0	77.0	0.0	0.0	0.0	92.0	0.0	0.0	49.0	14.0	0.0	61.0	0.0	0.0	33.0	0.0	0.0	28.0	15.0	0.0	27.0	0.0	54.0	0.0	105.0	36.0	129.0	0.0	183.0	101.0	238.0	0.0	0.0	0.0	130.0	0.0	16.0	51.0	0.0	92.0	100.0	59.0	89.0	362.0	321.0	73.0	127.0	83.0	112.0	1441.0	0.0	442.0	127.0	0.0	485.0	76.0	483.0	62.0	0.0	89.0	445.0	51.0
1527fd8b14037f53b8edb26b111e1f72	0.0	89.0	0.0	11.0	0.0	0.0	9.0	0.0	0.0	0.0	25.0	67.0	0.0	14.0	44.0	70.0	32.0	0.0	37.0	0.0	20.0	55.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	5.0	0.0	49.0	316.0	7.0	0.0	61.0	16.0	28.0	180.0	30.0	183.0	56.0	16.0	102.0	0.0	60.0	56.0	0.0	0.0	11.0	27.0	62.0	0.0	75.0	0.0	0.0	83.0	0.0	119.0	42.0	191.0	175.0	116.0	12.0	0.0	0.0	18.0	2390.0	323.0	37.0	0.0	0.0	0.0	0.0	12.0	422.0	0.0	127.0	43.0	221.0	29.0	120.0	44.0	0.0	14.0	0.0	0.0	24.0	87.0	0.0	49.0	0.0	0.0	0.0	0.0	21.0	40.0	430.0	287.0	62.0	0.0	43.0	88.0	0.0	507.0	33.0	0.0	0.0	0.0	255.0	46.0	47.0	187.0	0.0	802.0	132.0	51.0	110.0	44.0	0.0	79.0	307.0	67.0	0.0	930.0	211.0	224.0	0.0	0.0	60.0	14.0	194.0
131d3b899e72f19fcae1b0f9f8f3a009	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1070.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c076fef5e5e52ade435c989a9bd40ffd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	3.0	0.0	0.0	0.0	2888.0	160.0	5.0	0.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1153.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	479.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6372.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ae8a432208b85a14e86eb821c86ce2b	0.0	192.0	29.0	8.0	0.0	0.0	405.0	76.0	0.0	13.0	27.0	0.0	35.0	5.0	4.0	0.0	105.0	5.0	64.0	99.0	153.0	113.0	475.0	0.0	60.0	0.0	6.0	89.0	260.0	0.0	0.0	0.0	0.0	37.0	5.0	39.0	4.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	48.0	5.0	0.0	14.0	27.0	0.0	4.0	0.0	38.0	7.0	24.0	34.0	37.0	110.0	21.0	0.0	0.0	10.0	0.0	106.0	11.0	38.0	17.0	0.0	36.0	0.0	0.0	6.0	14.0	28.0	41.0	136.0	24.0	13.0	0.0	0.0	4.0	56.0	26.0	0.0	4.0	346.0	0.0	25.0	187.0	90.0	0.0	0.0	20.0	433.0	135.0	325.0	135.0	223.0	30.0	1247.0	964.0	131.0	399.0	0.0	290.0	132.0	55.0	24.0	206.0	257.0	112.0	0.0	87.0	12.0	239.0	0.0	445.0	0.0	0.0	79.0	69.0	0.0	133.0	43.0	295.0	146.0	698.0	0.0	45.0	0.0
fcc915000295812eecfa7245a74346e9	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	82.0	0.0	202.0	66.0	0.0	0.0	0.0	51.0	0.0	0.0	647.0	0.0	703.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1652.0	156.0	0.0	0.0	0.0	80.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3145.0	0.0	140.0	0.0	0.0	39.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2923.0	0.0	0.0	0.0
363c1c39d58bce4fc3218659d0944258	61.0	54.0	0.0	1072.0	7.0	0.0	189.0	188.0	481.0	0.0	7.0	0.0	0.0	28.0	67.0	58.0	47.0	56.0	49.0	201.0	0.0	2497.0	89.0	0.0	0.0	82.0	0.0	46.0	37.0	47.0	53.0	0.0	155.0	152.0	44.0	0.0	71.0	0.0	10.0	0.0	115.0	19.0	0.0	44.0	0.0	0.0	0.0	98.0	0.0	0.0	81.0	0.0	54.0	28.0	465.0	0.0	39.0	22.0	111.0	73.0	291.0	46.0	16.0	0.0	0.0	318.0	0.0	0.0	0.0	73.0	30.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	126.0	9.0	0.0	0.0	8.0	22.0	237.0	0.0	0.0	109.0	0.0	8.0	32.0	0.0	0.0	349.0	0.0	0.0	0.0	69.0	203.0	64.0	0.0	12.0	141.0	0.0	0.0	0.0	76.0	203.0	0.0	66.0	332.0	0.0	75.0	0.0	43.0	125.0	0.0	99.0	0.0	0.0	0.0	115.0	99.0	256.0	30.0	0.0	0.0	457.0	0.0
98f949633286bc12c8a26a7ee2de2a55	0.0	0.0	0.0	31.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	60.0	0.0	0.0	53.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	35.0	10.0	123.0	0.0	0.0	0.0	0.0	0.0	316.0	0.0	85.0	0.0	0.0	577.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	57.0	0.0	0.0	150.0	544.0	0.0	0.0	0.0	189.0	120.0	0.0	134.0	0.0	0.0	0.0	0.0	252.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1407.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379.0	0.0	0.0	0.0	304.0	294.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	3242.0	575.0	0.0	0.0	0.0	0.0	0.0	0.0	873.0	0.0	0.0	0.0	309.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0
686d42b9552375c3b61301ae5605e3a2	90.0	0.0	142.0	70.0	122.0	0.0	0.0	0.0	124.0	0.0	34.0	0.0	45.0	327.0	0.0	22.0	84.0	29.0	89.0	1012.0	24.0	0.0	0.0	0.0	0.0	544.0	0.0	0.0	19.0	73.0	30.0	13.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	56.0	0.0	0.0	0.0	82.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	35.0	0.0	0.0	265.0	202.0	217.0	0.0	51.0	48.0	0.0	31.0	0.0	0.0	0.0	12.0	0.0	21.0	91.0	80.0	0.0	0.0	49.0	79.0	0.0	91.0	0.0	263.0	0.0	0.0	113.0	0.0	0.0	23.0	13.0	124.0	63.0	111.0	0.0	22.0	40.0	180.0	88.0	48.0	124.0	0.0	112.0	68.0	482.0	90.0	0.0	0.0	51.0	0.0	121.0	164.0	0.0	561.0	166.0	538.0	361.0	162.0	169.0	49.0	22.0	0.0	255.0	0.0	97.0	1021.0	0.0	0.0	0.0	0.0	318.0	35.0	0.0	0.0	359.0	0.0
53ec261462ed422b85cdec6d0b13c7f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10933.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
dff37b3a4d27b9220b9af1459162a48b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	3636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	328.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	5556.0	0.0
4d04d759f5a6615dac43060726239891	576.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	33.0	0.0	124.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	288.0	0.0	0.0	434.0	86.0	0.0	0.0	200.0	0.0	0.0	220.0	303.0	0.0	102.0	0.0	0.0	0.0	293.0	25.0	0.0	0.0	429.0	0.0	0.0	284.0	0.0	457.0	91.0	51.0	125.0	0.0	68.0	0.0	0.0	0.0	0.0	110.0	0.0	38.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	291.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	274.0	300.0	0.0	13.0	0.0	77.0	69.0	0.0	235.0	0.0	0.0	0.0	20.0	41.0	0.0	190.0	33.0	58.0	388.0	0.0	0.0	0.0	98.0	255.0	58.0	176.0	40.0	122.0	0.0	56.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	0.0	169.0	946.0	0.0	1754.0	108.0
